companyCode,companyName,total_facilities,cumulative,cum_pct
SIVIAI,Siddhi Vinayak Impex,15.0,3747653.150000003,99.00759895265105
PCCIN,PCC Infrastructure Private Limited,15.0,3747668.150000003,99.00799523104845
STSAPAL,Strata Solar Private Limited,15.0,3747683.150000003,99.00839150944584
SUHALO,Subhash Hastimal Lodha,15.0,3747698.150000003,99.00878778784325
TAYENT,Tayo Enterprises,15.0,3747713.150000003,99.00918406624065
BHLBHL,Valuvanadu Capital Limited,15.0,3747728.150000003,99.00958034463805
EGSIPL,Eagle Steel Industries Private Limited,15.0,3747743.150000003,99.00997662303544
SNHCNS,Sneha Constructions,15.0,3747758.150000003,99.01037290143285
SISEPL,Siri Smelters and Energy Private Limited,15.0,3747773.150000003,99.01076917983025
MILHCY,MIH Constructions Private Limited,15.0,3747788.150000003,99.01116545822765
ANMLET,Anmol Enterprises,15.0,3747803.150000003,99.01156173662504
BEINHJ,Bengal International Haat J.V,15.0,3747818.150000003,99.01195801502244
SAFOIV,Saomya Fortune Infra Ventures,15.0,3747833.150000003,99.01235429341983
NASWHO,Narayan Swaroop Hospital,15.0,3747848.150000003,99.01275057181724
RJMIP,Rajamane Industries Private Limited,15.0,3747863.150000003,99.01314685021464
KTLESPL,Ketul Enterprises Private Limited,15.0,3747878.150000003,99.01354312861204
IMPCON,Impal Constructions,15.0,3747893.150000003,99.01393940700943
SASTPL85,Sahyadri Sthapatya Private Limited,15.0,3747908.150000003,99.01433568540683
INCORA,Intec Corporation,15.0,3747923.150000003,99.01473196380424
TNRITL,TNR Industries Private Limited,15.0,3747938.150000003,99.01512824220163
RATEAL,Rangpur Tea Association Limited,15.0,3747953.150000003,99.01552452059903
VRCOVR,V R Constructions - Nellore,15.0,3747968.150000003,99.01592079899643
SJDSHPL,S J Developers and Housing Private Limited,15.0,3747983.150000003,99.01631707739384
JK,J.K. Industries,15.0,3747998.150000003,99.01671335579123
KAATPL,Kamlesh Autowheels Private Limited,15.0,3748013.150000003,99.01710963418863
BSMTHPL,Biswamata Heemghar Private Limited,15.0,3748028.150000003,99.01750591258602
SLBFPIS,Sri Laxmi Balaji Food Processing Industries,15.0,3748043.150000003,99.01790219098343
KRTKWN,Kartekya Wines,15.0,3748058.150000003,99.01829846938082
SHKETG,Shree Krishna Educational Trust - Gurgaon,15.0,3748073.150000003,99.01869474777823
GOUTHRP,Goutham Residency Private Limited,15.0,3748088.150000003,99.01909102617562
CHPAPL,Chamunda Papers Private Limited,15.0,3748103.150000003,99.01948730457303
FAPLFA3,Fanidhar Agrotech Private Limited,15.0,3748118.150000003,99.01988358297042
GDS16704,Polmann India Limited,15.0,3748133.150000003,99.02027986136783
ADMOPL,Aditya Motocorp Private Limited,15.0,3748148.150000003,99.02067613976521
UMSAOO,Umer Soil And Construction Works,15.0,3748163.150000003,99.02107241816263
STWMPL,S. T. Woollen Mills Private Limited,15.0,3748178.150000003,99.02146869656002
GEPONG,Gepong,15.0,3748193.150000003,99.02186497495742
NYSAPL,Nyles Sales & Infraprojects Private Limited-(Dissolved),15.0,3748208.150000003,99.02226125335481
PJVSJPL,Premji Valji and Sons (Jewellers) Private Limited,15.0,3748223.150000003,99.02265753175222
SBKUPL,Shree Badri Kedar Udyog Private Limited,15.0,3748238.150000003,99.02305381014962
BAHTCP,Babina Healthcare Private Limited,15.0,3748253.150000003,99.02345008854702
MASINA,Mahendra Singh Namdev,15.0,3748268.150000003,99.02384636694441
AOCEAS,Autocreates Services Private Limited,15.0,3748283.150000003,99.02424264534181
ONMEPL,Oncocare Medicals Private Limited,15.0,3748298.150000003,99.02463892373922
JPEXPL,J.P. Rice and Foods Private Limited,15.0,3748313.150000003,99.0250352021366
MOIDIL,Moulika Infra Developers (India) Limited,15.0,3748328.150000003,99.02543148053401
PRIPRO,Rajson Hotels Private Limited,15.0,3748343.150000003,99.0258277589314
VRSFOO,VRS Foods,15.0,3748358.150000003,99.02622403732882
PAPALI,Palamoor Paper Products Limited,15.0,3748373.150000003,99.0266203157262
MLMBIPL,Mahalaxmi Buildwell India Private Limited,15.0,3748388.150000003,99.02701659412361
BHAAFO,Bhargav Foods,15.0,3748403.150000003,99.027412872521
DGCSTPL,D G Cold Storage Private Limited,15.0,3748418.150000003,99.02780915091842
AMICYL,Ami Cylinders,15.0,3748433.150000003,99.0282054293158
VRNYMA,Veeranarayana Metal Alloys Private Limited,15.0,3748448.150000003,99.02860170771321
SUAHRO,Subzar Ahmad Roy,15.0,3748463.150000003,99.0289979861106
JKENJJ,J.K. Engineers - Jammu,15.0,3748478.150000003,99.029394264508
AXSYPL,Axon Systems Private Limited-(Amalgamated),15.0,3748493.150000003,99.0297905429054
MEARPL,Meta Arch Private Limited,15.0,3748508.150000003,99.0301868213028
HAMPML,Harharmahadev Paper Mills LLP,15.0,3748523.150000003,99.0305830997002
OXCAPL,Oxina Cars Private Limited,15.0,3748538.150000003,99.0309793780976
SDPDIP,Sree Daksha Property Developers India Private Limited,15.0,3748553.150000003,99.031375656495
TTRAGM,The Tajpur Rice and General Mills,15.0,3748568.150000003,99.0317719348924
ASFOLI,Asvini Foundations Private Limited,15.0,3748583.150000003,99.0321682132898
BTSBL,British Biologicals,15.0,3748598.150000003,99.0325644916872
INDAS,Industrial Associates,15.0,3748613.150000003,99.0329607700846
RZMLPN,R.Z. Malpani,15.0,3748628.150000003,99.033357048482
CLAVEC,Clavecon India Private Limited,15.0,3748643.150000003,99.03375332687939
PMRESTN,Premier Enterprises - Tamil Nadu,15.0,3748658.150000003,99.0341496052768
SMNCSL,Somnath Cold Storage Private Limited,15.0,3748673.150000003,99.0345458836742
ARRCCPL,Arora Construction Co. Private Limited,15.0,3748688.150000003,99.03494216207159
VENIMP,Venture Impex,15.0,3748703.150000003,99.03533844046899
RYTMFSPL,Rythu Mitra Fertilizers Private Limited,15.0,3748718.150000003,99.03573471886638
SJGTCN,Sri Jagannath Transport Corporation,15.0,3748733.150000003,99.03613099726378
BIPSPR,Buildon Plasters Private Limited,15.0,3748748.150000003,99.03652727566119
HDNEGCN,Hindusthan Engineering Corporation,15.0,3748763.150000003,99.03692355405859
SAEECS,Sameer Construction Company,15.0,3748778.150000003,99.03731983245598
TAPEPL,Taco Prestolite Electric Private Limited,15.0,3748793.150000003,99.03771611085338
SGCLCSL,SGC Logistic Solutions Limited,15.0,3748808.150000003,99.03811238925078
SHNKPP,Shanker Plastic Products,15.0,3748823.150000003,99.03850866764819
ALEIPL,Albanna Engineering (India) Private Limited,15.0,3748838.150000003,99.03890494604558
STHAIP,Secutech Automation (India) Private Limited,15.0,3748853.150000003,99.03930122444298
SWNPNL,Swapna Printing Works Private Limited,15.0,3748868.150000003,99.03969750284038
SGCTPL,Shree Ganesh Cotex Private Limited,15.0,3748883.150000003,99.04009378123779
ESNEWSI,Evershine Electrical Works India,15.0,3748898.150000003,99.04049005963518
RJNPLS,Rajasthan Pulses,15.0,3748913.150000003,99.04088633803258
RAEAOO,Rajdeep Automobiles,15.0,3748928.150000003,99.04128261642997
DVPRTE,DVC Process Technologists,15.0,3748943.150000003,99.04167889482738
MOULPL,Monorama Ultrascan Private Limited,15.0,3748958.150000003,99.04207517322477
JYTGIDS,Jyoti General Industries,15.0,3748973.150000003,99.04247145162218
MJTRM,Maa Joytara Rice Mill Private Limited,15.0,3748988.150000003,99.04286773001957
AKSCPL,AKS Ventures Private Limited,15.0,3749003.150000003,99.04326400841697
NBCIT,Noble Cashew Industries,15.0,3749018.150000003,99.04366028681437
TCVTR,The Creative Texture,15.0,3749033.150000003,99.04405656521178
KAFPUT,Kashmir Fruit Preservers Unit Two,15.0,3749048.150000003,99.04445284360916
PASAIP,Paras Agro Industries,15.0,3749063.150000003,99.04484912200657
MCFPPL,Maa Chinnamasta Food Processor Private Limited,15.0,3749078.150000003,99.04524540040397
GLITG,Narsingh Ispat Udyog Private Limited,15.0,3749093.150000003,99.04564167880136
PSRCPY,Parsewar and Company,15.0,3749108.150000003,99.04603795719876
KOINLL,Kongunadu Infrastructure LLP,15.0,3749123.150000003,99.04643423559617
SHKRGM,Shree Krishna Rice and General Mills,15.0,3749138.150000003,99.04683051399357
SRRPPL,Shree Raja Ram Prints Private Limited,15.0,3749153.150000003,99.04722679239096
JNIT,Janani International Private Limited,15.0,3749168.150000003,99.04762307078836
KYTADSL,Khyati Global Ventures Limited,15.0,3749183.150000003,99.04801934918575
SRBAAG,Sri Balaji Agencies,15.0,3749198.150000003,99.04841562758317
AOPDPV,Adora Products Private Limited,15.0,3749213.150000003,99.04881190598056
PAREEN,Pareena Infrastructures Private Limited,15.0,3749228.150000003,99.04920818437796
POFUOR,Popular Function Organisers,15.0,3749243.150000003,99.04960446277535
SHCOCB,Shraddha Construction Co,15.0,3749258.150000003,99.05000074117277
ACIREP,Advanced Infratech Private Limited,15.0,3749273.150000003,99.05039701957016
EDHCOE,Edhayam and Co,15.0,3749288.150000003,99.05079329796756
GDS16387,Patel Hospital Private Limited,15.0,3749303.150000003,99.05118957636495
PNADCM,Panda and Company,15.0,3749318.150000003,99.05158585476237
YEIMLL,Yeemak IMAS LLP,15.0,3749333.150000003,99.05198213315975
RRELSP,VJTF Infraschool Services (Udaipur) Private Limited,15.0,3749348.150000003,99.05237841155716
REEEPI,Rdevis Engineers Private Limited,15.0,3749363.150000003,99.05277468995455
VSTSTL,VST Spintex India Private Limited,15.0,3749378.150000003,99.05317096835195
SUNCOT,Sunny Cottex,15.0,3749393.150000003,99.05356724674935
SNDPAS,S. A. Infra,15.0,3749408.150000003,99.05396352514674
AKISLL,Akshaj Ispat Llp,15.0,3749423.150000003,99.05435980354414
YVMCPL,Y V Mane Constructions Private Limited,15.0,3749438.150000003,99.05475608194155
RAMOEW,Raipur Motor Engineering Works,15.0,3749453.150000003,99.05515236033895
BLNDPL,Blue Nile Developers Private Limited,15.0,3749468.150000003,99.05554863873634
GDS6972,HSN International,15.0,3749483.150000003,99.05594491713374
NIIAPA,Nipha India Private Limited,15.0,3749498.150000003,99.05634119553113
HILFOO,Hillcrest Foods,15.0,3749513.150000003,99.05673747392855
AXEPOLY,Axel Polymers Limited,15.0,3749528.150000003,99.05713375232594
SNDCTJS,Syndicate Jewellers,15.0,3749543.150000003,99.05753003072334
KRREGL,K.R.R. Engineering Private Limited,15.0,3749558.150000003,99.05792630912073
MEINTEL,Melstar Information Technologies Limited,15.0,3749573.150000003,99.05832258751813
ABMOPL,Abhishek Motors Private Limited,15.0,3749588.150000003,99.05871886591554
BRFOTE,Brew Force Technologies,15.0,3749603.150000003,99.05911514431294
KAGFPL,Kallada General Finance Private Limited,15.0,3749618.150000003,99.05951142271033
NCVDMK,Narcinva Damodar Naik,15.0,3749633.150000003,99.05990770110773
AUMIPL,Autologic Motors India Private Limited,15.0,3749648.150000003,99.06030397950514
LHRCI,Laheri Cotton Industries,15.0,3749663.150000003,99.06070025790254
PERIYI,Periyasamy Industriess,15.0,3749678.150000003,99.06109653629993
KNEWPL,KN Engineering Works Private Limited,15.0,3749693.150000003,99.06149281469733
IFSDCL,Learnet Skills Limited,15.0,3749708.150000003,99.06188909309473
VGSBL,V. G. Shipbreakers Private Limited,15.0,3749723.150000003,99.06228537149214
YSKSPL,Yasika Steels Private Limited,15.0,3749738.150000003,99.06268164988953
BAINHA,Balaji International - Haryana,15.0,3749753.150000003,99.06307792828693
ACTEIL,Ascent Engineers and Infrastructures India Private Limited,15.0,3749768.150000003,99.06347420668433
KRPHPL,Kremoint Pharma Private Limited,15.0,3749783.150000003,99.06387048508172
VCTRPV,V. C. Traders - Pune,15.0,3749798.150000003,99.06426676347913
DENDRI,Dextra India Private Limited,15.0,3749813.150000003,99.06466304187653
BGTA,Bhagirath Associates,15.0,3749828.150000003,99.06505932027392
AFCO,A.Ramanathan & Company,15.0,3749843.150000003,99.06545559867132
AJBILI,Ajooni Biotech Limited,15.0,3749858.150000003,99.06585187706872
HSHR,Highland Star Hotels and Resorts Private Limited,15.0,3749873.150000003,99.06624815546611
ALCHPL,Alligare Chem Private Limited,15.0,3749888.150000003,99.06664443386352
EPSJPL,Eplus Projects Private Limited,15.0,3749903.150000003,99.06704071226092
SAHPVL,Saras Hotels Private Limited,15.0,3749918.150000003,99.06743699065832
BATEPL,Baldva Textiles Private Limited,15.0,3749933.150000003,99.06783326905571
OMVEXP,Omvishkar Exports,15.0,3749948.150000003,99.06822954745311
ZMSS,Zero Mass Private Limited,15.0,3749963.150000003,99.06862582585052
SVTHNE,SRV Techno Engineering Private Limited,15.0,3749978.150000003,99.06902210424792
BMBTP,Bhomia Buttons Private Limited,15.0,3749993.150000003,99.06941838264531
PRSMEXS,Prasam Exports,15.0,3750008.150000003,99.06981466104271
PGTCNCS,Pragati Construction Consultants,15.0,3750023.150000003,99.0702109394401
UMSTL,Umashakti Steels Private Limited,15.0,3750038.150000003,99.07060721783752
MHAA,Maharashtra Aluminium and Alloys Private Limited,15.0,3750053.150000003,99.07100349623491
PPLTD,Pratidin Prakashani Private Limited,15.0,3750068.150000003,99.07139977463231
COREPL,Cori Engineers Private Limited,15.0,3750083.150000003,99.0717960530297
MARANJ,Marupudi Anjaneyulu,15.0,3750098.150000003,99.07219233142712
SMDIRA,Sys Medtech International Private Limited,15.0,3750113.150000003,99.0725886098245
KEYCHK,Key Tech,15.0,3750128.150000003,99.07298488822191
NEMELE,Nemast Electricals,15.0,3750143.150000003,99.0733811666193
RTWIPL,Raam Two Wheelers India Private Limited,15.0,3750158.150000003,99.0737774450167
SRERPL,SRG Earth Resources Private Limited,15.0,3750173.150000003,99.0741737234141
RYSPEL,Rays Power Experts Limited,15.0,3750188.150000003,99.07457000181151
SNHTPM,Sanhit Polymer,15.0,3750203.150000003,99.0749662802089
KKPEPL,KKP Petchem Private Limited,15.0,3750218.150000003,99.0753625586063
JAPECO,Jay Pee & Co.,15.0,3750233.150000003,99.0757588370037
KAPRKS,Karnataka Pradesh Krishik Samaj,15.0,3750248.150000003,99.0761551154011
OAEPSL,Oasis EPC Solutions Limited,15.0,3750263.150000003,99.0765513937985
SDSDL,Siddh Sai Developers Private Limited,15.0,3750278.150000003,99.07694767219589
SSTPKPL,Sanskriti Packaging Private Limited,15.0,3750293.150000003,99.0773439505933
RDBT,R.D. Brothers,15.0,3750308.150000003,99.07774022899069
KOOEPL,Kohinoor Eximtex Private Limited,15.0,3750323.150000003,99.0781365073881
DCIPPL,Decon India Plastics Private Limited,15.0,3750338.150000003,99.07853278578548
SBJASS,SBJ Associates,15.0,3750353.150000003,99.0789290641829
SNGLBDS,Singhal Builders,15.0,3750368.150000003,99.07932534258029
OMGPCPL,Omega Plasto Limited,15.0,3750383.150000003,99.0797216209777
GBLFWR,Global Footwear,15.0,3750398.150000003,99.08011789937508
LSNEPL,Limson Engineering Private Limited,15.0,3750413.150000003,99.0805141777725
ASSIRL,Asian Sky Infrastructure Private Limited,15.0,3750428.150000003,99.08091045616989
MIRFDS,Mark International Foods Stuff Private Limited,15.0,3750443.150000003,99.08130673456729
JJPSIS,J and J Precision Industries,15.0,3750458.150000003,99.08170301296468
PUENAU,Puneet Enterprises - Aurangabad,15.0,3750473.150000003,99.08209929136208
ALWD,A Little World Private Limited,15.0,3750488.150000003,99.08249556975949
GDS6070,Garg Furnace Limited,15.0,3750503.150000003,99.08289184815689
DUAPPL,Dutta Agro Plantations Private Limited,15.0,3750518.150000003,99.08328812655428
SRRAPD,Sri Rama Pharmaceutical Distributors,15.0,3750533.150000003,99.08368440495168
IDAFPI,Iced Desserts And Food Parlours (India) Private Limited,15.0,3750548.150000003,99.08408068334909
SHJSPL,Shri Jagriti Solvex Private Limited,15.0,3750563.150000003,99.08447696174647
CHUIND,Chugh Industries,15.0,3750578.150000003,99.08487324014388
ZRNLEXS,Zarina Leather Exports,15.0,3750593.150000003,99.08526951854128
KMCPLA,KMC Plastochem,15.0,3750608.150000003,99.08566579693868
MLINSO,Maple Leaf Intelligent Solutions Private Limited,15.0,3750623.150000003,99.08606207533607
RDHKJ,Radhika Jewels,15.0,3750638.150000003,99.08645835373348
JNADES,Junaid Enterprises,15.0,3750653.150000003,99.08685463213087
CFDSP,Confident Sales India Private Limited,15.0,3750668.150000003,99.08725091052828
SDISCN,Siddhi Sales Corporation,15.0,3750683.150000003,99.08764718892567
BJMOPL,BJS Motors Private Limited,15.0,3750698.150000003,99.08804346732308
RDINRD,R D Industries,15.0,3750713.150000003,99.08843974572046
JUAGFA,Juneja Agro Farms,15.0,3750728.150000003,99.08883602411787
FAENPI,Fanidhar Enterprises Private Limited,15.0,3750743.150000003,99.08923230251527
MAMECB,Mahaveer Metal Corporation - Bengaluru,15.0,3750758.150000003,99.08962858091267
GDINDS,G.D. Industries,15.0,3750773.150000003,99.09002485931006
BSTOT,Besto Tradelink Limited,15.0,3750788.150000003,99.09042113770747
RSAIPL,R.S. Agrawal Infratech Private Limited,15.0,3750803.150000003,99.09081741610487
EKAGPL,Ekam Agro Private Limited,15.0,3750818.150000003,99.09121369450227
BHANTPL,Bhushan Tubes Private Limited,15.0,3750833.150000003,99.09160997289966
CROCER,Milo Tile LLP,15.0,3750848.150000003,99.09200625129706
VLSED,Vaels Educational Trust,15.0,3750863.150000003,99.09240252969447
ELFEPL,Elegant Forge and Equipments Private Limited,15.0,3750878.150000003,99.09279880809187
AKRSS,Akross Synthetics Private Limited,15.0,3750893.150000003,99.09319508648926
KSMDAL,Keshav Madhav Agro Enterprises Private Limited,15.0,3750908.150000003,99.09359136488666
MAESPLD,Maxwell Energy Systems Private Limited,15.0,3750923.150000003,99.09398764328405
SPENGSERL,Special Engg. Services Limited,15.0,3750938.150000003,99.09438392168146
GMSHCO,Gurnam Singh and Co.,15.0,3750953.150000003,99.09478020007886
GLTT,Greenleaf Tobacco Threshers Limited,15.0,3750968.150000003,99.09517647847625
AQIIPL,Aquint Infratele India Private Limited,15.0,3750983.150000003,99.09557275687365
AUACPL,Autobat Accumulator Private Limited,15.0,3750998.150000003,99.09596903527105
JBFALI,J.B. Fashions Limited,15.0,3751013.150000003,99.09636531366846
KSPVL,Koushic Pressure Vessels Private Limited,15.0,3751028.150000003,99.09676159206585
LSPLTD,Lakshman Veer Steel Private Limited,15.0,3751043.150000003,99.09715787046325
NKCT,Nabakalebar Charitable Trust,15.0,3751058.150000003,99.09755414886065
JKVLD,J&K Vehicleades Private Limited,15.0,3751073.150000003,99.09795042725806
VJEGM,Vijay Engineering and Machinery Co.,15.0,3751088.150000003,99.09834670565544
APNU,Annapurna Udyog,15.0,3751103.150000003,99.09874298405285
MDUSMD,MD Usman,15.0,3751118.150000003,99.09913926245024
ZAINLI,Zambad Infrastructure Limited,15.0,3751133.150000003,99.09953554084765
